P2: 000011
P2: 000011
P2: 000010
P2: 000011
P2: 000010
P2: 000001
P2: 000001
P2: 000010
P2: 000010
P2: 000001
P2: 000001
P2: 000010
P2: 000001
P2: 000010
P2: 000010
P3: 000010
P3: 000010
P3: 000011
P3: 000011
P3: 000010
P3: 000010
P3: 000011
P3: 000010
P3: 000011
P3: 000011
P3: 000011
P3: 000011
P3: 000011
P3: 000011
P3: 000010
P3: 000011
P3: 000011
P3: 000010
P3: 000011
P3: 000010
P3: 000010
P3: 000010
P3: 000011
P3: 000010
P3: 000011
P3: 000010
P3: 000010
P3: 000010
P3: 000010
P3: 000011
P4: 000100
P4: 000100
P4: 000101
P4: 000101
P4: 000100
P4: 000100
P4: 000101
P4: 000100
P4: 000101
P4: 000101
P4: 000101
P4: 000101
P4: 000101
P4: 000101
P4: 000100
P4: 000101
P4: 000101
P4: 000100
P4: 000101
P4: 000100
P4: 000011
P4: 000011
P4: 000100
P4: 000100
P4: 000011
P4: 000011
P4: 000100
P4: 000011
P4: 000100
P4: 000100
P4: 000100
P4: 000100
P4: 000100
P4: 000100
P4: 000011
P4: 000100
P4: 000100
P4: 000011
P4: 000100
P4: 000011
P4: 000010
P4: 000010
P4: 000011
P4: 000011
P4: 000010
P4: 000010
P4: 000011
P4: 000010
P4: 000011
P4: 000011
P4: 000011
P4: 000011
P4: 000011
P4: 000011
P4: 000010
P4: 000011
P4: 000011
P4: 000010
P4: 000011
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000011
P4: 000011
P4: 000010
P4: 000010
P4: 000011
P4: 000010
P4: 000011
P4: 000011
P4: 000011
P4: 000011
P4: 000011
P4: 000011
P4: 000010
P4: 000011
P4: 000011
P4: 000010
P4: 000011
P4: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000001
P5: 000001
P5: 000010
P5: 000010
P5: 000001
P5: 000001
P5: 000010
P5: 000001
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000001
P5: 000010
P5: 000010
P5: 000001
P5: 000010
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000011
P4: 000011
P4: 000010
P4: 000010
P4: 000011
P4: 000010
P4: 000011
P4: 000011
P4: 000011
P4: 000011
P4: 000011
P4: 000011
P4: 000010
P4: 000011
P4: 000011
P4: 000010
P4: 000011
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P4: 000010
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000001
P5: 000001
P5: 000010
P5: 000010
P5: 000001
P5: 000001
P5: 000010
P5: 000001
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000010
P5: 000001
P5: 000010
P5: 000010
P5: 000001
P5: 000010
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P5: 000001
P1: 000000
P1: 000001
P1: 000010
P1: 000011
P1: 000100
P1: 000101
P1: 000110
P1: 000111
P1: 001000
P1: 001001
P1: 001010
P1: 001011
P1: 001100
P1: 001101
P1: 001110
P1: 001111
P1: 010000
P1: 010001
P1: 010010
P1: 010011
P1: 010100
P1: 010101
P1: 010110
P1: 010111
P1: 011000
P1: 011001
P1: 011010
P1: 011011
P1: 011100
P1: 011101
P1: 011110
P1: 011111
P1: 100000
P1: 100001
P1: 100010
P1: 100011
P1: 100100
P1: 100101
P1: 100110
P1: 100111
P1: 101000
P1: 101001
P1: 101010
P1: 101011
P1: 101100
P1: 101101
P1: 101110
P1: 101111
P1: 110000
P1: 110001
P1: 110010
P1: 110011
P1: 110100
P1: 110101
P1: 110110
P1: 110111
P1: 111000
P1: 111001
P1: 111010
P1: 111011
P1: 111100
P1: 111101
P1: 111110
P1: 111111
